chamber_size,top,bottom,dt,Coalescence
0.47368421052631576,0.4659363905544287,0.3516650842467822,0.1396103896103896,1.0
0.47368421052631576,0.4536110676823564,0.33435737345363054,0.5714285714285714,1.0
0.7368421052631579,0.310201167202269,0.23152946768100258,0.07142857142857142,1.0
0.47368421052631576,0.26080414586116,0.229608990748229,0.11688311688311688,1.0
0.47368421052631576,0.40563620075466805,0.39538789958184256,0.06655844155844155,0.0
0.7368421052631579,0.43070636414590224,0.03981256163233864,0.011363636363636364,1.0
0.47368421052631576,0.6267161347721066,0.4763180598967931,0.09577922077922078,1.0
0.7368421052631579,0.33388908130553047,0.11967207950745644,0.027597402597402596,1.0
0.47368421052631576,0.5182008426279938,0.47886908579316895,0.11688311688311688,1.0
0.47368421052631576,0.41440328438351637,0.20832676812819226,0.1444805194805195,0.0
0.47368421052631576,0.45351266467470525,0.5172797385600962,0.29545454545454547,1.0
1.0,0.07379891667362509,0.2444651909927062,0.137987012987013,1.0
0.3157894736842105,0.3280037689646909,0.41405492012188405,0.1525974025974026,1.0
0.47368421052631576,0.4542502608973706,0.303663832757674,0.2905844155844156,0.0
0.47368421052631576,0.4207127625961149,0.42146853980712873,0.032467532467532464,1.0
0.47368421052631576,0.5642912277205188,0.301602259322842,0.00974025974025974,0.0
0.47368421052631576,0.570036411498024,0.2378284334166847,0.045454545454545456,1.0
0.7368421052631579,0.41721927498972344,0.24693341518021147,0.0698051948051948,1.0
0.47368421052631576,0.4759478672039623,0.17700259970563234,0.18181818181818182,0.0
0.47368421052631576,0.4759478672039623,0.3262129719021334,0.3652597402597403,1.0
0.7368421052631579,0.3034750595806081,0.19936823825033032,0.012987012987012988,1.0
0.7368421052631579,0.3901491054176375,0.3823955758967731,0.21266233766233766,1.0
0.7368421052631579,0.2939777946888318,0.21539025288820982,0.20454545454545456,1.0
0.47368421052631576,0.4863150360705532,0.5106207403430091,0.18019480519480519,1.0
0.7368421052631579,0.3950990505232136,0.4703840981536958,0.056818181818181816,0.0
0.47368421052631576,0.7408014537435237,0.2154208423348709,0.037337662337662336,0.0
1.0,0.192183902922634,0.6659740844388793,0.0,1.0
0.47368421052631576,0.4979121504148668,0.33583173489600476,0.2532467532467532,1.0
0.47368421052631576,0.856000807635291,0.2154208423348709,0.030844155844155844,0.0
0.7368421052631579,0.4278122875776489,0.12906462735844787,0.13474025974025974,0.0
0.7368421052631579,0.30360324981768344,0.13598744351970324,0.27435064935064934,1.0
0.47368421052631576,0.34813684324613176,0.3035701484137003,0.32954545454545453,0.0
0.7368421052631579,0.34800613037924927,0.19122990031453715,0.32142857142857145,1.0
0.7368421052631579,0.21715480347329238,0.18376031547787613,0.43344155844155846,0.0
1.0,0.34285570360319684,0.7216450703657326,0.12987012987012986,1.0
0.47368421052631576,0.5557807602524104,0.35046392269618154,0.19480519480519481,1.0
0.47368421052631576,0.3701374718531892,0.23199659364545158,0.06168831168831169,1.0
1.0,0.2675198032629154,0.7932220522716891,0.2727272727272727,1.0
0.47368421052631576,0.5508983854424846,0.4221360901175499,0.1266233766233766,1.0
0.47368421052631576,0.1936045227576291,0.4495252911552793,0.16883116883116883,1.0
0.47368421052631576,0.4016683894085739,0.29570257891997054,0.2483766233766234,0.0
0.47368421052631576,0.400175265666065,0.5175500666271529,0.3409090909090909,1.0
0.47368421052631576,0.4756002740762048,0.4128357332706267,0.125,1.0
0.47368421052631576,0.6047233401525739,0.22462052998905702,0.1590909090909091,1.0
0.47368421052631576,0.36903895001436965,0.18376031547787613,0.44155844155844154,1.0
1.0,0.11684800258235307,0.38761915480461223,0.01461038961038961,1.0
0.47368421052631576,0.4353210486639374,0.2707738815584386,0.3262987012987013,1.0
0.47368421052631576,0.5104027459599891,0.3502082522617727,0.016233766233766232,1.0
0.7368421052631579,0.23745110920435497,0.3412807678137428,0.00487012987012987,1.0
0.47368421052631576,0.40207469806906543,0.5073538765212908,0.2711038961038961,1.0
0.47368421052631576,0.4720029613294,0.30764380702169847,0.12987012987012986,1.0
0.47368421052631576,0.7504013999011709,0.3147378812283775,0.1314935064935065,1.0
1.0,0.3023297676686602,0.3065268076587615,0.06493506493506493,1.0
0.47368421052631576,0.26080414586116,0.27217343598830324,0.09577922077922078,1.0
0.47368421052631576,0.2715691606843918,0.25564140545705877,0.10551948051948051,1.0
0.7368421052631579,0.18890415872013755,0.15110356068596287,0.01948051948051948,1.0
0.47368421052631576,0.38560344591057455,0.4920897363953535,0.12987012987012986,0.0
0.7368421052631579,0.4855060298537137,0.4273336610580559,0.006493506493506494,1.0
1.0,0.25675753178573074,0.9204700201044996,0.03896103896103896,1.0
0.7368421052631579,0.42292519383143795,0.3593313600085126,0.4237012987012987,1.0
1.0,0.3751425180347498,0.34785416485686166,0.11038961038961038,1.0
0.21052631578947367,0.5584024767482254,0.5062778848087116,0.03571428571428571,1.0
0.47368421052631576,0.3242693899093664,0.20779581923826745,0.025974025974025976,0.0
0.7368421052631579,0.3466090598148733,0.17622445070590176,0.1266233766233766,0.0
1.0,0.009225287810527779,0.33194816887775863,0.10064935064935066,1.0
0.47368421052631576,0.369194142743954,0.40094846195541206,0.006493506493506494,1.0
0.47368421052631576,0.29397779660309514,0.3191272970793149,0.2418831168831169,1.0
0.47368421052631576,0.4229672619515074,0.31964561851715184,0.1737012987012987,1.0
0.7368421052631579,0.38021382493885614,0.19206426985235583,0.07467532467532467,1.0
0.47368421052631576,0.43360317669881093,0.5133719590153907,0.027597402597402596,1.0
0.47368421052631576,0.49718364890074684,0.31843324123523054,0.35714285714285715,1.0
1.0,0.1276102740595372,0.35580716284641334,0.09253246753246754,1.0
1.0,0.3643802465575656,0.31604217289866277,0.0698051948051948,1.0
0.47368421052631576,0.35771230954107713,0.29625511507770613,0.12824675324675325,1.0
0.7368421052631579,0.21654522609217414,0.24507339858173993,0.10227272727272728,0.0
0.7368421052631579,0.1304951679133798,0.11917030214609194,0.04220779220779221,1.0
1.0,0.22447071735418744,0.6977860763970853,0.31006493506493504,1.0
0.7368421052631579,0.336945045205149,0.2078773465748518,0.36363636363636365,1.0
1.0,0.1737037671732036,0.07892517933900131,0.027597402597402596,0.0
0.47368421052631576,0.3053398128779789,0.26456305506086214,0.19155844155844157,1.0
1.0,0.23523298883137156,0.3796661568150676,0.017857142857142856,1.0
0.47368421052631576,0.5190657524736821,0.4775482441020638,0.2905844155844156,1.0
0.47368421052631576,0.5054942550897995,0.33611014183824606,0.15746753246753248,1.0
1.0,0.3466090598148733,0.15132700983532496,0.5194805194805194,0.0
1.0,0.21370844587700277,0.8727520321671973,0.008116883116883116,1.0
0.47368421052631576,0.8272009691623491,0.25089121336826614,0.0,0.0
0.47368421052631576,0.616002153694109,0.32183195543505655,0.05194805194805195,0.0
0.47368421052631576,0.4647746146703764,0.3595300644034269,0.18019480519480519,1.0
1.0,0.2675198032629154,0.6659740844388793,0.21915584415584416,1.0
1.0,0.192183902922634,0.9045640241253963,0.016233766233766232,1.0
0.47368421052631576,0.5730115404116866,0.20454823719534015,0.1266233766233766,1.0
1.0,0.23523298883137156,0.4671491347001201,0.048701298701298704,1.0
1.0,0.23523298883137156,0.31604217289866277,0.1038961038961039,1.0
0.47368421052631576,0.35877504278062117,0.3113836610619756,0.2435064935064935,1.0
0.47368421052631576,0.4760358027107659,0.2554006680488548,0.19480519480519481,0.0
0.47368421052631576,0.4341989685572471,0.19907442825524393,0.5925324675324676,1.0
0.7368421052631579,0.3573994740125993,0.3990701346971584,0.30357142857142855,1.0
0.7368421052631579,0.2106178833363272,0.19186796972498277,0.11688311688311688,1.0
0.47368421052631576,0.45682242247111976,0.29625511507770613,0.14123376623376624,1.0
0.7368421052631579,0.44224413596094225,0.3955270089304988,0.021103896103896104,1.0
0.47368421052631576,0.41440328438351637,0.4211489943285631,0.11038961038961038,1.0
0.7368421052631579,0.2746847848100714,0.2237958793329019,0.2159090909090909,1.0
0.47368421052631576,0.28101674609657107,0.3948536306651888,0.1185064935064935,0.0
0.47368421052631576,0.78880118453176,0.25089121336826614,0.012987012987012988,1.0
0.47368421052631576,0.527505894835099,0.3110564965477121,0.4107142857142857,1.0
1.0,0.2078041103176827,0.06389961802998972,0.137987012987013,1.0
0.10526315789473684,0.7312015075858763,0.4849956621886745,0.14935064935064934,0.0
1.0,0.22447071735418744,0.3796661568150676,0.011363636363636364,1.0
1.0,0.29980661769446887,0.6659740844388793,0.19318181818181818,1.0
0.47368421052631576,0.5162706842490129,0.1908853907888382,0.04707792207792208,1.0
0.7368421052631579,0.40941198998930284,0.3801475384893762,0.017857142857142856,1.0
0.47368421052631576,0.5555408095982003,0.3031953968496586,0.045454545454545456,1.0
0.7368421052631579,0.3791518152114324,0.3106343722006961,0.1444805194805195,1.0
0.7368421052631579,0.35528904387569865,0.39520048987787004,0.017857142857142856,1.0
0.47368421052631576,0.4240032305411636,0.3573023264684517,0.23376623376623376,0.0
0.47368421052631576,0.4555365192832494,0.4305831624175026,0.349025974025974,1.0
0.7368421052631579,0.3034750595806081,0.15832533072301028,0.02922077922077922,1.0
0.47368421052631576,0.30880387664939635,0.42824306853524213,0.10551948051948051,1.0
0.7368421052631579,0.4552251978986076,0.2556414083332799,0.4253246753246753,0.0
0.47368421052631576,0.43360317669881093,0.3714904748818098,0.12337662337662338,1.0
0.7368421052631579,0.4444126104729139,0.15887067099485214,0.18668831168831168,0.0
0.47368421052631576,0.1936045227576291,0.3785845490884889,0.04220779220779221,0.0
0.21052631578947367,0.5200026921176364,0.13738602606140185,0.03896103896103896,1.0
0.7368421052631579,0.23722974048080273,0.13538832767072667,0.00974025974025974,1.0
0.7368421052631579,0.23928802859984025,0.4460512820595657,0.15422077922077923,1.0
0.47368421052631576,0.616002153694109,0.2154208423348709,0.0698051948051948,1.0
0.7368421052631579,0.19620338178164276,0.06389961802998972,0.8685064935064936,1.0
0.47368421052631576,0.48581719744428126,0.46013962154069077,0.10064935064935066,1.0
0.3157894736842105,0.6544019383246982,0.2154208423348709,0.037337662337662336,1.0
0.7368421052631579,0.3904814089519829,0.17622445070590176,0.30194805194805197,1.0
0.0,0.8272009691623491,0.3005497328150194,0.06818181818181818,1.0
1.0,0.29980661769446887,0.6898330784075336,0.23376623376623376,1.0
1.0,0.2929499015681578,0.15887067099485214,0.538961038961039,0.0
1.0,0.41819160394347776,0.31604217289866277,0.060064935064935064,1.0
0.7368421052631579,0.36723558949636326,0.3309372159440329,0.056818181818181816,1.0
0.47368421052631576,0.6263354205388466,0.28598832968727705,0.3392857142857143,0.0
0.7368421052631579,0.3534976413056457,0.45225333773492327,0.027597402597402596,1.0
1.0,0.21401825146498893,0.15887067099485214,0.525974025974026,1.0
0.7368421052631579,0.3241986451418595,0.16728710321912638,0.1396103896103896,1.0
0.47368421052631576,0.3760034997529273,0.4353371427419212,0.12175324675324675,0.0
0.10526315789473684,0.8080010768470546,0.32892602964173556,0.10551948051948051,1.0
0.47368421052631576,0.5610141108196895,0.42093288810396107,0.2840909090909091,1.0
1.0,0.0951016201547136,0.29307161231191925,0.040584415584415584,1.0
0.7368421052631579,0.2703425467639908,0.1301913862587687,0.12337662337662338,1.0
0.7368421052631579,0.24846696705558308,0.062061103570438515,0.04383116883116883,0.0
0.47368421052631576,0.45280306901410544,0.32892602964173556,0.0,1.0
0.7368421052631579,0.35528904387569865,0.32227791997376654,0.07142857142857142,1.0
0.7368421052631579,0.3349079532241915,0.19068990563439303,0.0,1.0
0.47368421052631576,0.7024016691129346,0.1444801002680809,0.07792207792207792,1.0
0.7368421052631579,0.3580908669666647,0.24826676649766133,0.5048701298701299,1.0
0.47368421052631576,0.5194297114789453,0.46384748355271294,0.1314935064935065,1.0
1.0,0.3643802465575656,0.4114781487732665,0.04707792207792208,1.0
0.47368421052631576,0.5608169208065508,0.3813767199436441,0.3814935064935065,1.0
1.0,0.149134817013906,0.825034044229895,0.06493506493506493,1.0
0.7368421052631579,0.24931027042836487,0.17563267440295058,0.18831168831168832,1.0
1.0,0.10608573110516842,0.8409400402089914,0.07305194805194805,1.0
0.47368421052631576,0.2512041997035127,0.3573023264684517,0.09902597402597403,1.0
0.47368421052631576,0.4432031228564582,0.28494276956032566,0.2905844155844156,1.0
0.47368421052631576,0.5379318870204493,0.5011137303744366,0.4902597402597403,1.0
0.47368421052631576,0.4500215422146043,0.28798337489419873,0.2077922077922078,1.0
0.7368421052631579,0.3048851378265629,0.2391345068495067,0.6331168831168831,1.0
1.0,0.34285570360319684,0.26037118697180917,0.16071428571428573,1.0
0.47368421052631576,0.5483815319630302,0.46344415727970834,0.027597402597402596,1.0
1.0,0.3406349941210769,0.11153373699075418,0.5844155844155844,1.0
1.0,0.2782820747401001,0.26037118697180917,0.18019480519480519,1.0
0.47368421052631576,0.3397445703151166,0.26396066174960225,0.10064935064935066,1.0
1.0,0.27479550098910765,0.0881093380647487,0.07954545454545454,1.0
0.47368421052631576,0.3006535799612309,0.38285168438232575,0.20454545454545456,1.0
1.0,0.3639794231912816,0.056334504390061435,0.04220779220779221,1.0
1.0,0.21370844587700277,0.41943114676281823,0.048701298701298704,1.0
0.21052631578947367,0.856000807635291,0.229608990748229,0.027597402597402596,0.0
0.47368421052631576,0.48160290748704726,0.3147378812283775,0.13636363636363635,0.0
0.47368421052631576,0.4852811840255668,0.5252458817293925,0.137987012987013,1.0
0.47368421052631576,0.8161610310810549,0.22251491654154995,0.13474025974025974,1.0
0.47368421052631576,0.5178226362922307,0.4881508963591572,0.03896103896103896,1.0
1.0,0.24599526030855623,0.7773160562925865,0.2288961038961039,1.0
1.0,0.3825464582560259,0.2150978562303151,0.400974025974026,1.0
0.47368421052631576,0.45565900499627454,0.3443129914671322,0.30194805194805197,1.0
0.47368421052631576,0.43984176750673604,0.440963656252418,0.030844155844155844,1.0
1.0,0.24502728714740543,0.20782850873221195,0.18993506493506493,1.0
1.0,0.22883248517773197,0.15132700983532496,0.5357142857142857,1.0
0.47368421052631576,0.26080414586116,0.42824306853524213,0.03571428571428571,0.0
0.47368421052631576,0.5182008426279938,0.42990073926093647,0.12337662337662338,1.0
1.0,0.2782820747401001,0.3717131588255163,0.0,1.0
0.47368421052631576,0.68320177679764,0.2650793617816242,0.040584415584415584,1.0
0.47368421052631576,0.5160996991765388,0.4812362715462789,0.017857142857142856,1.0
0.7368421052631579,0.3098811005729622,0.17528742231464195,0.06818181818181818,1.0
0.7368421052631579,0.2463255934657119,0.16817698967843883,0.26785714285714285,1.0
0.47368421052631576,0.3676425898460089,0.33425368646502596,0.19155844155844157,1.0
0.47368421052631576,0.3760034997529273,0.32892602964173556,0.030844155844155844,0.0
0.47368421052631576,0.7504013999011709,0.27217343598830324,0.06493506493506493,1.0
0.3157894736842105,0.7600013460588182,0.30764380702169847,0.03896103896103896,1.0
0.47368421052631576,0.5733846615189958,0.21645914522390894,0.1396103896103896,0.0
0.47368421052631576,0.6685114495899538,0.39937461321636336,0.1396103896103896,0.0
1.0,0.301038432202745,0.14391527007974508,0.43506493506493504,1.0
0.7368421052631579,0.4222315252807775,0.4230321827931367,0.12824675324675325,1.0
0.7368421052631579,0.22850671100487183,0.22269174343522588,0.41883116883116883,0.0
0.47368421052631576,0.6256020998517564,0.3643964006751308,0.0,1.0
0.47368421052631576,0.5753445577267025,0.23687704003075283,0.03571428571428571,1.0
0.7368421052631579,0.22824605326679964,0.11087976266593731,0.00487012987012987,1.0
1.0,0.22447071735418744,0.9204700201044996,0.22564935064935066,0.0
1.0,0.21370844587700277,0.6818800804179828,0.25162337662337664,1.0
0.47368421052631576,0.4016683894085739,0.4383172923754049,0.36688311688311687,1.0
0.47368421052631576,0.28000403817645453,0.44243121694860027,0.0,1.0
0.7368421052631579,0.464031174365053,0.1354881864744055,0.00974025974025974,1.0
0.7368421052631579,0.3455927370757949,0.11856807251882187,0.01948051948051948,1.0
0.47368421052631576,0.4009778268816698,0.27862563126668793,0.3068181818181818,1.0
0.47368421052631576,0.3760034997529273,0.45661936536195835,0.05844155844155844,1.0
0.7368421052631579,0.3548412574799115,0.38113123723268827,0.006493506493506494,1.0
0.7368421052631579,0.374219305947426,0.25617099043551966,0.18668831168831168,1.0
0.7368421052631579,0.32879137786603135,0.19985785449015991,0.1444805194805195,1.0
1.0,0.21401825146498893,0.10337477839898469,0.05194805194805195,1.0
0.47368421052631576,0.5201394913503827,0.3267247951679968,0.045454545454545456,1.0
1.0,0.3466090598148733,0.15132700983532496,0.49837662337662336,1.0
0.7368421052631579,0.3221488290027652,0.19280408247507363,0.12824675324675325,1.0
0.7368421052631579,0.331022304516241,0.19068990563439303,0.07142857142857142,1.0
0.47368421052631576,0.5523003861724709,0.3665986212251844,0.3944805194805195,1.0
0.47368421052631576,0.49615522856537675,0.42093288810396107,0.5665584415584416,1.0
0.47368421052631576,0.2929499015681578,0.2078773443390506,0.40584415584415584,1.0
1.0,0.2890443462172842,0.34785416485686166,0.12824675324675325,1.0
0.47368421052631576,0.4542502608973706,0.34320187500043653,0.15584415584415584,1.0
0.47368421052631576,0.29005770658935087,0.23152947014116435,0.08928571428571429,1.0
0.10526315789473684,0.7792012383741127,0.5417482558421068,0.2483766233766234,1.0
0.7368421052631579,0.44224413596094225,0.3801475384893762,0.01461038961038961,1.0
0.10526315789473684,0.6064022075364618,0.4920897363953535,0.0,1.0
1.0,0.2782820747401001,0.30013617691955974,0.05519480519480519,1.0
0.7368421052631579,0.2905551058946185,0.4063316893082431,0.21428571428571427,1.0
0.47368421052631576,0.5584024767482254,0.25089121336826614,0.05844155844155844,1.0
1.0,0.2782820747401001,0.36376016083596463,0.04383116883116883,1.0
0.47368421052631576,0.5804324235908478,0.25564342726820755,0.07142857142857142,1.0
0.7368421052631579,0.33560991892395636,0.42256933974796074,0.20292207792207792,1.0
0.47368421052631576,0.6064022075364618,0.229608990748229,0.032467532467532464,1.0
0.47368421052631576,0.4767511863838439,0.5252458817293925,0.21103896103896103,1.0
0.7368421052631579,0.35759127841121263,0.3099651008848304,0.400974025974026,1.0
0.21052631578947367,0.6544019383246982,0.46371343956863736,0.12987012987012986,1.0
